1679,26,26,Benefits - Change of Benefit/Circumstance,4,1
1680,26,26,Benefits - Change of Benefit/Circumstance,4,1
1681,29,29,Benefits - New Claim,7,1
1682,30,30,Benefits - Direct Deductions,8,1
1683,39,39,Housing Issues - New Tenancy,24,1
1684,13,13,Budgeting Issues,21,1
1684,38,38,Debts - Rent Arrears,20,1
1685,5,5,Domestic Issues,25,1
1686,40,40,Benefits - Sanction Other/Unknown,3,1
1687,13,13,Budgeting Issues,21,1
1688,24,24,Benefits - Sanction Job Search,1,1
1689,8,8,Fleeing Domestic Violence,26,1
1690,24,24,Benefits - Sanction Job Search,1,1
1691,21,21,No Income,30,0
1692,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1692,36,36,Bills - Council Tax,16,1
1693,26,26,Benefits - Change of Benefit/Circumstance,4,1
1693,39,39,Housing Issues - New Tenancy,24,1
1694,21,21,No Income,30,0
1694,26,26,Benefits - Change of Benefit/Circumstance,4,1
1695,11,11,Loss of Job,27,1
1695,29,29,Benefits - New Claim,7,1
1696,21,21,No Income,30,0
1696,31,31,Benefits - Clerical Error,9,1
1697,26,26,Benefits - Change of Benefit/Circumstance,4,1
1698,9,9,Housing Issues - Eviction,22,1
1698,29,29,Benefits - New Claim,7,1
1699,29,29,Benefits - New Claim,7,1
1699,39,39,Housing Issues - New Tenancy,24,1
1700,1,1,Substance Misuse,34,1
1700,13,13,Budgeting Issues,21,1
1701,21,21,No Income,30,0
1701,29,29,Benefits - New Claim,7,1
1702,26,26,Benefits - Change of Benefit/Circumstance,4,1
1703,29,29,Benefits - New Claim,7,1
1704,13,13,Budgeting Issues,21,1
1705,13,13,Budgeting Issues,21,1
1706,21,21,No Income,30,0
1706,40,40,Benefits - Sanction Other/Unknown,3,1
1707,11,11,Loss of Job,27,1
1707,29,29,Benefits - New Claim,7,1
1708,13,13,Budgeting Issues,21,1
1709,29,29,Benefits - New Claim,7,1
1710,29,29,Benefits - New Claim,7,1
1711,36,36,Bills - Council Tax,16,1
1712,39,39,Housing Issues - New Tenancy,24,1
1713,39,39,Housing Issues - New Tenancy,24,1
1714,5,5,Domestic Issues,25,1
1714,32,32,Benefits - Other Reason,14,1
1715,3,3,Debts - Loan Repayments,17,1
1715,30,30,Benefits - Direct Deductions,8,1
1716,31,31,Benefits - Clerical Error,9,1
1717,25,25,Benefits - Sanction Missed Appointment,2,1
1718,29,29,Benefits - New Claim,7,1
1719,29,29,Benefits - New Claim,7,1
1720,26,26,Benefits - Change of Benefit/Circumstance,4,1
1721,21,21,No Income,30,0
1722,14,14,Money Lost/Stolen,29,1
1723,24,24,Benefits - Sanction Job Search,1,1
1724,5,5,Domestic Issues,25,1
1725,25,25,Benefits - Sanction Missed Appointment,2,1
1726,13,13,Budgeting Issues,21,1
1727,26,26,Benefits - Change of Benefit/Circumstance,4,1
1728,13,13,Budgeting Issues,21,1
1729,5,5,Domestic Issues,25,1
1730,26,26,Benefits - Change of Benefit/Circumstance,4,1
1731,13,13,Budgeting Issues,21,1
1732,5,5,Domestic Issues,25,1
1733,5,5,Domestic Issues,25,1
1734,5,5,Domestic Issues,25,1
1735,25,25,Benefits - Sanction Missed Appointment,2,1
1736,30,30,Benefits - Direct Deductions,8,1
1737,29,29,Benefits - New Claim,7,1
1738,39,39,Housing Issues - New Tenancy,24,1
1739,24,24,Benefits - Sanction Job Search,1,1
1740,13,13,Budgeting Issues,21,1
1740,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1740,36,36,Bills - Council Tax,16,1
1741,11,11,Loss of Job,27,1
1741,29,29,Benefits - New Claim,7,1
1742,13,13,Budgeting Issues,21,1
1743,14,14,Money Lost/Stolen,29,1
1744,3,3,Debts - Loan Repayments,17,1
1744,13,13,Budgeting Issues,21,1
1745,29,29,Benefits - New Claim,7,1
1745,39,39,Housing Issues - New Tenancy,24,1
1746,3,3,Debts - Loan Repayments,17,1
1746,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1747,1,1,Substance Misuse,34,1
1747,13,13,Budgeting Issues,21,1
1747,33,33,Debts - Fines,18,1
1748,13,13,Budgeting Issues,21,1
1748,36,36,Bills - Council Tax,16,1
1749,8,8,Fleeing Domestic Violence,26,1
1750,8,8,Fleeing Domestic Violence,26,1
1751,13,13,Budgeting Issues,21,1
1751,29,29,Benefits - New Claim,7,1
1751,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1752,7,7,Relationship Breakdown,32,1
1752,29,29,Benefits - New Claim,7,1
1752,39,39,Housing Issues - New Tenancy,24,1
1753,29,29,Benefits - New Claim,7,1
1754,8,8,Fleeing Domestic Violence,26,1
1755,29,29,Benefits - New Claim,7,1
1756,25,25,Benefits - Sanction Missed Appointment,2,1
1757,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1758,21,21,No Income,30,0
1759,9,9,Housing Issues - Eviction,22,1
1760,8,8,Fleeing Domestic Violence,26,1
1760,29,29,Benefits - New Claim,7,1
1761,5,5,Domestic Issues,25,1
1762,25,25,Benefits - Sanction Missed Appointment,2,1
1763,13,13,Budgeting Issues,21,1
1764,38,38,Debts - Rent Arrears,20,1
1765,5,5,Domestic Issues,25,1
1766,25,25,Benefits - Sanction Missed Appointment,2,1
1767,13,13,Budgeting Issues,21,1
1768,29,29,Benefits - New Claim,7,1
1769,13,13,Budgeting Issues,21,1
1770,40,40,Benefits - Sanction Other/Unknown,3,1
1771,26,26,Benefits - Change of Benefit/Circumstance,4,1
1772,26,26,Benefits - Change of Benefit/Circumstance,4,1
1773,24,24,Benefits - Sanction Job Search,1,1
1774,27,27,Benefits - Failed Medical,5,1
1775,26,26,Benefits - Change of Benefit/Circumstance,4,1
1776,5,5,Domestic Issues,25,1
1776,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1777,24,24,Benefits - Sanction Job Search,1,1
1778,29,29,Benefits - New Claim,7,1
1779,38,38,Debts - Rent Arrears,20,1
1780,13,13,Budgeting Issues,21,1
1780,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1781,5,5,Domestic Issues,25,1
1782,21,21,No Income,30,0
1783,34,34,Debts - Bank Charges,19,1
1784,21,21,No Income,30,0
1784,34,34,Debts - Bank Charges,19,1
1785,39,39,Housing Issues - New Tenancy,24,1
1786,39,39,Housing Issues - New Tenancy,24,1
1787,14,14,Money Lost/Stolen,29,1
1788,13,13,Budgeting Issues,21,1
1788,29,29,Benefits - New Claim,7,1
1788,38,38,Debts - Rent Arrears,20,1
1789,39,39,Housing Issues - New Tenancy,24,1
1790,26,26,Benefits - Change of Benefit/Circumstance,4,1
1791,25,25,Benefits - Sanction Missed Appointment,2,1
1792,13,13,Budgeting Issues,21,1
1793,24,24,Benefits - Sanction Job Search,1,1
1794,24,24,Benefits - Sanction Job Search,1,1
1795,26,26,Benefits - Change of Benefit/Circumstance,4,1
1796,21,21,No Income,30,0
1797,32,32,Benefits - Other Reason,14,1
1798,13,13,Budgeting Issues,21,1
1798,21,21,No Income,30,0
1799,29,29,Benefits - New Claim,7,1
1800,31,31,Benefits - Clerical Error,9,1
1801,32,32,Benefits - Other Reason,14,1
1802,1,1,Substance Misuse,34,1
1802,25,25,Benefits - Sanction Missed Appointment,2,1
1803,39,39,Housing Issues - New Tenancy,24,1
1804,5,5,Domestic Issues,25,1
1805,8,8,Fleeing Domestic Violence,26,1
1806,21,21,No Income,30,0
1807,29,29,Benefits - New Claim,7,1
1807,32,32,Benefits - Other Reason,14,1
1808,28,28,Benefits - Doubt,6,1
1809,29,29,Benefits - New Claim,7,1
1810,40,40,Benefits - Sanction Other/Unknown,3,1
1811,13,13,Budgeting Issues,21,1
1811,39,39,Housing Issues - New Tenancy,24,1
1812,26,26,Benefits - Change of Benefit/Circumstance,4,1
1812,29,29,Benefits - New Claim,7,1
1813,25,25,Benefits - Sanction Missed Appointment,2,1
1814,13,13,Budgeting Issues,21,1
1814,30,30,Benefits - Direct Deductions,8,1
1815,30,30,Benefits - Direct Deductions,8,1
1816,21,21,No Income,30,0
1817,13,13,Budgeting Issues,21,1
1818,29,29,Benefits - New Claim,7,1
1819,13,13,Budgeting Issues,21,1
1819,26,26,Benefits - Change of Benefit/Circumstance,4,1
1820,29,29,Benefits - New Claim,7,1
1820,40,40,Benefits - Sanction Other/Unknown,3,1
1821,13,13,Budgeting Issues,21,1
1821,30,30,Benefits - Direct Deductions,8,1
1821,36,36,Bills - Council Tax,16,1
1822,38,38,Debts - Rent Arrears,20,1
1823,7,7,Relationship Breakdown,32,1
1823,21,21,No Income,30,0
1824,25,25,Benefits - Sanction Missed Appointment,2,1
1825,5,5,Domestic Issues,25,1
1826,31,31,Benefits - Clerical Error,9,1
1827,36,36,Bills - Council Tax,16,1
1828,30,30,Benefits - Direct Deductions,8,1
1828,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1829,28,28,Benefits - Doubt,6,1
1829,30,30,Benefits - Direct Deductions,8,1
1830,5,5,Domestic Issues,25,1
1830,26,26,Benefits - Change of Benefit/Circumstance,4,1
1830,32,32,Benefits - Other Reason,14,1
1831,25,25,Benefits - Sanction Missed Appointment,2,1
1832,30,30,Benefits - Direct Deductions,8,1
1832,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1833,40,40,Benefits - Sanction Other/Unknown,3,1
1834,40,40,Benefits - Sanction Other/Unknown,3,1
1835,25,25,Benefits - Sanction Missed Appointment,2,1
1836,26,26,Benefits - Change of Benefit/Circumstance,4,1
1836,29,29,Benefits - New Claim,7,1
1837,39,39,Housing Issues - New Tenancy,24,1
1838,21,21,No Income,30,0
1838,29,29,Benefits - New Claim,7,1
1839,21,21,No Income,30,0
1840,21,21,No Income,30,0
1841,30,30,Benefits - Direct Deductions,8,1
1842,25,25,Benefits - Sanction Missed Appointment,2,1
1843,1,1,Substance Misuse,34,1
1843,26,26,Benefits - Change of Benefit/Circumstance,4,1
1844,29,29,Benefits - New Claim,7,1
1845,30,30,Benefits - Direct Deductions,8,1
1846,26,26,Benefits - Change of Benefit/Circumstance,4,1
1847,5,5,Domestic Issues,25,1
1848,24,24,Benefits - Sanction Job Search,1,1
1849,26,26,Benefits - Change of Benefit/Circumstance,4,1
1850,25,25,Benefits - Sanction Missed Appointment,2,1
1851,30,30,Benefits - Direct Deductions,8,1
1852,40,40,Benefits - Sanction Other/Unknown,3,1
1853,14,14,Money Lost/Stolen,29,1
1854,30,30,Benefits - Direct Deductions,8,1
1854,39,39,Housing Issues - New Tenancy,24,1
1855,5,5,Domestic Issues,25,1
1856,40,40,Benefits - Sanction Other/Unknown,3,1
1857,21,21,No Income,30,0
1858,13,13,Budgeting Issues,21,1
1858,39,39,Housing Issues - New Tenancy,24,1
1859,18,18,Clothes - Damage/Accident,35,1
1860,29,29,Benefits - New Claim,7,1
1861,26,26,Benefits - Change of Benefit/Circumstance,4,1
1862,24,24,Benefits - Sanction Job Search,1,1
1863,14,14,Money Lost/Stolen,29,1
1864,26,26,Benefits - Change of Benefit/Circumstance,4,1
1865,38,38,Debts - Rent Arrears,20,1
1866,24,24,Benefits - Sanction Job Search,1,1
1867,26,26,Benefits - Change of Benefit/Circumstance,4,1
1868,21,21,No Income,30,0
1869,39,39,Housing Issues - New Tenancy,24,1
1870,25,25,Benefits - Sanction Missed Appointment,2,1
1871,21,21,No Income,30,0
1871,29,29,Benefits - New Claim,7,1
1872,26,26,Benefits - Change of Benefit/Circumstance,4,1
1872,29,29,Benefits - New Claim,7,1
1873,9,9,Housing Issues - Eviction,22,1
1874,25,25,Benefits - Sanction Missed Appointment,2,1
1875,29,29,Benefits - New Claim,7,1
1876,14,14,Money Lost/Stolen,29,1
1877,25,25,Benefits - Sanction Missed Appointment,2,1
1878,26,26,Benefits - Change of Benefit/Circumstance,4,1
1879,31,31,Benefits - Clerical Error,9,1
1880,40,40,Benefits - Sanction Other/Unknown,3,1
1881,5,5,Domestic Issues,25,1
1882,36,36,Bills - Council Tax,16,1
1883,25,25,Benefits - Sanction Missed Appointment,2,1
1884,8,8,Fleeing Domestic Violence,26,1
1884,29,29,Benefits - New Claim,7,1
1885,29,29,Benefits - New Claim,7,1
1886,29,29,Benefits - New Claim,7,1
1887,3,3,Debts - Loan Repayments,17,1
1887,8,8,Fleeing Domestic Violence,26,1
1888,29,29,Benefits - New Claim,7,1
1889,21,21,No Income,30,0
1890,13,13,Budgeting Issues,21,1
1890,30,30,Benefits - Direct Deductions,8,1
1890,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1891,8,8,Fleeing Domestic Violence,26,1
1891,39,39,Housing Issues - New Tenancy,24,1
1892,26,26,Benefits - Change of Benefit/Circumstance,4,1
1893,7,7,Relationship Breakdown,32,1
1893,26,26,Benefits - Change of Benefit/Circumstance,4,1
1893,29,29,Benefits - New Claim,7,1
1894,13,13,Budgeting Issues,21,1
1894,21,21,No Income,30,0
1895,39,39,Housing Issues - New Tenancy,24,1
1896,13,13,Budgeting Issues,21,1
1896,21,21,No Income,30,0
1897,3,3,Debts - Loan Repayments,17,1
1898,8,8,Fleeing Domestic Violence,26,1
1898,13,13,Budgeting Issues,21,1
1899,31,31,Benefits - Clerical Error,9,1
1900,29,29,Benefits - New Claim,7,1
1901,32,32,Benefits - Other Reason,14,1
1902,21,21,No Income,30,0
1903,40,40,Benefits - Sanction Other/Unknown,3,1
1904,25,25,Benefits - Sanction Missed Appointment,2,1
1905,26,26,Benefits - Change of Benefit/Circumstance,4,1
1906,21,21,No Income,30,0
1907,5,5,Domestic Issues,25,1
1907,14,14,Money Lost/Stolen,29,1
1908,21,21,No Income,30,0
1909,30,30,Benefits - Direct Deductions,8,1
1910,1,1,Substance Misuse,34,1
1910,13,13,Budgeting Issues,21,1
1910,39,39,Housing Issues - New Tenancy,24,1
1911,8,8,Fleeing Domestic Violence,26,1
1911,29,29,Benefits - New Claim,7,1
1911,39,39,Housing Issues - New Tenancy,24,1
1912,26,26,Benefits - Change of Benefit/Circumstance,4,1
1912,30,30,Benefits - Direct Deductions,8,1
1913,26,26,Benefits - Change of Benefit/Circumstance,4,1
1914,26,26,Benefits - Change of Benefit/Circumstance,4,1
1915,32,32,Benefits - Other Reason,14,1
1916,21,21,No Income,30,0
1917,30,30,Benefits - Direct Deductions,8,1
1918,25,25,Benefits - Sanction Missed Appointment,2,1
1919,40,40,Benefits - Sanction Other/Unknown,3,1
1920,1,1,Substance Misuse,34,1
1920,13,13,Budgeting Issues,21,1
1920,21,21,No Income,30,0
1921,3,3,Debts - Loan Repayments,17,1
1922,26,26,Benefits - Change of Benefit/Circumstance,4,1
1923,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1924,5,5,Domestic Issues,25,1
1924,13,13,Budgeting Issues,21,1
1925,30,30,Benefits - Direct Deductions,8,1
1926,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1927,29,29,Benefits - New Claim,7,1
1928,24,24,Benefits - Sanction Job Search,1,1
1929,24,24,Benefits - Sanction Job Search,1,1
1930,30,30,Benefits - Direct Deductions,8,1
1931,11,11,Loss of Job,27,1
1931,29,29,Benefits - New Claim,7,1
1932,14,14,Money Lost/Stolen,29,1
1933,29,29,Benefits - New Claim,7,1
1934,5,5,Domestic Issues,25,1
1935,40,40,Benefits - Sanction Other/Unknown,3,1
1936,31,31,Benefits - Clerical Error,9,1
1937,25,25,Benefits - Sanction Missed Appointment,2,1
1938,13,13,Budgeting Issues,21,1
1938,21,21,No Income,30,0
1939,21,21,No Income,30,0
1940,25,25,Benefits - Sanction Missed Appointment,2,1
1941,1,1,Substance Misuse,34,1
1942,21,21,No Income,30,0
1942,29,29,Benefits - New Claim,7,1
1943,7,7,Relationship Breakdown,32,1
1943,29,29,Benefits - New Claim,7,1
1944,1,1,Substance Misuse,34,1
1944,21,21,No Income,30,0
1945,7,7,Relationship Breakdown,32,1
1945,29,29,Benefits - New Claim,7,1
1945,39,39,Housing Issues - New Tenancy,24,1
1946,29,29,Benefits - New Claim,7,1
1947,30,30,Benefits - Direct Deductions,8,1
1948,7,7,Relationship Breakdown,32,1
1948,29,29,Benefits - New Claim,7,1
1949,13,13,Budgeting Issues,21,1
1949,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1949,38,38,Debts - Rent Arrears,20,1
1950,14,14,Money Lost/Stolen,29,1
1951,8,8,Fleeing Domestic Violence,26,1
1951,29,29,Benefits - New Claim,7,1
1952,13,13,Budgeting Issues,21,1
1952,21,21,No Income,30,0
1953,30,30,Benefits - Direct Deductions,8,1
1954,33,33,Debts - Fines,18,1
1954,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1955,26,26,Benefits - Change of Benefit/Circumstance,4,1
1956,25,25,Benefits - Sanction Missed Appointment,2,1
1957,25,25,Benefits - Sanction Missed Appointment,2,1
1958,39,39,Housing Issues - New Tenancy,24,1
1959,39,39,Housing Issues - New Tenancy,24,1
1960,14,14,Money Lost/Stolen,29,1
1960,31,31,Benefits - Clerical Error,9,1
1961,31,31,Benefits - Clerical Error,9,1
1962,29,29,Benefits - New Claim,7,1
1962,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1963,24,24,Benefits - Sanction Job Search,1,1
1964,25,25,Benefits - Sanction Missed Appointment,2,1
1965,1,1,Substance Misuse,34,1
1966,8,8,Fleeing Domestic Violence,26,1
1966,32,32,Benefits - Other Reason,14,1
1967,5,5,Domestic Issues,25,1
1968,29,29,Benefits - New Claim,7,1
1969,8,8,Fleeing Domestic Violence,26,1
1969,29,29,Benefits - New Claim,7,1
1970,5,5,Domestic Issues,25,1
1970,31,31,Benefits - Clerical Error,9,1
1971,29,29,Benefits - New Claim,7,1
1972,13,13,Budgeting Issues,21,1
1973,39,39,Housing Issues - New Tenancy,24,1
1974,14,14,Money Lost/Stolen,29,1
1974,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
1975,14,14,Money Lost/Stolen,29,1
1976,29,29,Benefits - New Claim,7,1
1977,40,40,Benefits - Sanction Other/Unknown,3,1
1978,13,13,Budgeting Issues,21,1
1978,34,34,Debts - Bank Charges,19,1
1979,21,21,No Income,30,0
1980,29,29,Benefits - New Claim,7,1
1981,1,1,Substance Misuse,34,1
1982,38,38,Debts - Rent Arrears,20,1
1983,31,31,Benefits - Clerical Error,9,1
1984,25,25,Benefits - Sanction Missed Appointment,2,1
1985,8,8,Fleeing Domestic Violence,26,1
1986,13,13,Budgeting Issues,21,1
1986,21,21,No Income,30,0
1987,24,24,Benefits - Sanction Job Search,1,1
1988,5,5,Domestic Issues,25,1
1989,21,21,No Income,30,0
1990,29,29,Benefits - New Claim,7,1
1990,39,39,Housing Issues - New Tenancy,24,1
1991,13,13,Budgeting Issues,21,1
1991,26,26,Benefits - Change of Benefit/Circumstance,4,1
1992,21,21,No Income,30,0
1993,32,32,Benefits - Other Reason,14,1
1994,29,29,Benefits - New Claim,7,1
1995,30,30,Benefits - Direct Deductions,8,1
1996,27,27,Benefits - Failed Medical,5,1
1997,25,25,Benefits - Sanction Missed Appointment,2,1
1998,38,38,Debts - Rent Arrears,20,1
1999,30,30,Benefits - Direct Deductions,8,1
2000,13,13,Budgeting Issues,21,1
2001,7,7,Relationship Breakdown,32,1
2001,29,29,Benefits - New Claim,7,1
2002,40,40,Benefits - Sanction Other/Unknown,3,1
2003,13,13,Budgeting Issues,21,1
2004,24,24,Benefits - Sanction Job Search,1,1
2005,40,40,Benefits - Sanction Other/Unknown,3,1
2006,25,25,Benefits - Sanction Missed Appointment,2,1
2007,21,21,No Income,30,0
2008,1,1,Substance Misuse,34,1
2009,13,13,Budgeting Issues,21,1
2009,32,32,Benefits - Other Reason,14,1
2010,5,5,Domestic Issues,25,1
2010,39,39,Housing Issues - New Tenancy,24,1
2011,39,39,Housing Issues - New Tenancy,24,1
2012,24,24,Benefits - Sanction Job Search,1,1
2013,13,13,Budgeting Issues,21,1
2013,40,40,Benefits - Sanction Other/Unknown,3,1
2014,1,1,Substance Misuse,34,1
2014,5,5,Domestic Issues,25,1
2015,25,25,Benefits - Sanction Missed Appointment,2,1
2016,1,1,Substance Misuse,34,1
2017,25,25,Benefits - Sanction Missed Appointment,2,1
2018,24,24,Benefits - Sanction Job Search,1,1
2019,26,26,Benefits - Change of Benefit/Circumstance,4,1
2020,14,14,Money Lost/Stolen,29,1
2021,13,13,Budgeting Issues,21,1
2021,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
2022,39,39,Housing Issues - New Tenancy,24,1
2023,5,5,Domestic Issues,25,1
2023,8,8,Fleeing Domestic Violence,26,1
2024,1,1,Substance Misuse,34,1
2024,14,14,Money Lost/Stolen,29,1
2025,14,14,Money Lost/Stolen,29,1
2025,30,30,Benefits - Direct Deductions,8,1
2026,24,24,Benefits - Sanction Job Search,1,1
2027,40,40,Benefits - Sanction Other/Unknown,3,1
2028,39,39,Housing Issues - New Tenancy,24,1
2029,40,40,Benefits - Sanction Other/Unknown,3,1
2030,21,21,No Income,30,0
2031,24,24,Benefits - Sanction Job Search,1,1
2032,40,40,Benefits - Sanction Other/Unknown,3,1
2033,39,39,Housing Issues - New Tenancy,24,1
2034,1,1,Substance Misuse,34,1
2035,32,32,Benefits - Other Reason,14,1
2036,38,38,Debts - Rent Arrears,20,1
2037,9,9,Housing Issues - Eviction,22,1
2038,5,5,Domestic Issues,25,1
2039,26,26,Benefits - Change of Benefit/Circumstance,4,1
2040,5,5,Domestic Issues,25,1
2041,39,39,Housing Issues - New Tenancy,24,1
2042,14,14,Money Lost/Stolen,29,1
2043,3,3,Debts - Loan Repayments,17,1
2044,1,1,Substance Misuse,34,1
2044,13,13,Budgeting Issues,21,1
2045,11,11,Loss of Job,27,1
2045,35,35,"Bills - Utilities (Gas, Electricity, Water)",15,1
2045,36,36,Bills - Council Tax,16,1
2046,8,8,Fleeing Domestic Violence,26,1
2047,31,31,Benefits - Clerical Error,9,1
2048,39,39,Housing Issues - New Tenancy,24,1
2049,5,5,Domestic Issues,25,1
2050,21,21,No Income,30,0
2050,39,39,Housing Issues - New Tenancy,24,1
2051,13,13,Budgeting Issues,21,1
2052,21,21,No Income,30,0
2053,14,14,Money Lost/Stolen,29,1
2054,14,14,Money Lost/Stolen,29,1
2055,21,21,No Income,30,0
2055,32,32,Benefits - Other Reason,14,1
2056,14,14,Money Lost/Stolen,29,1
2057,14,14,Money Lost/Stolen,29,1
2058,26,26,Benefits - Change of Benefit/Circumstance,4,1
2058,30,30,Benefits - Direct Deductions,8,1
2059,14,14,Money Lost/Stolen,29,1
2060,29,29,Benefits - New Claim,7,1
